1651881495,32.96
1651881496,6.96
1651881497,6.35
1651881498,6.59
1651881499,6.37
1651881500,6.63
1651881501,6.74
1651881502,6.74
1651881503,10.34
1651881504,6.05
1651881505,6.11
1651881506,6.70
1651881507,6.52
1651881508,6.50
1651881509,6.94
1651881510,6.76
1651881511,6.20
1651881512,7.02
1651881513,6.02
1651881514,6.44
1651881515,6.51
1651881516,6.67
1651881517,6.48
1651881518,6.94
1651881519,6.38
1651881520,6.41
1651881521,7.26
1651881522,6.63
1651881523,6.49
1651881524,6.90
1651881525,6.06
1651881526,6.18
1651881527,6.59
1651881528,6.25
1651881529,6.96
1651881530,6.77
1651881531,6.39
1651881532,6.30
1651881533,6.34
1651881534,35.25
1651881535,6.46
1651881536,6.78
1651881537,6.56
1651881538,6.38
1651881539,6.38
1651881540,6.54
1651881541,6.73
1651881542,7.06
1651881543,6.45
1651881544,6.67
1651881545,6.66
1651881546,6.55
1651881547,6.32
1651881548,6.94
1651881549,6.55
1651881550,6.46
1651881551,6.34
1651881552,6.73
1651881553,6.75
1651881554,6.58
1651881555,32.77
1651881556,7.27
1651881557,6.65
1651881558,8.78
1651881559,6.69
1651881560,7.23
1651881561,6.59
1651881562,6.38
1651881563,7.41
1651881564,6.61
1651881565,6.54
1651881566,6.61
1651881567,6.61
1651881568,6.71
1651881569,6.48
1651881570,6.62
1651881571,6.56
1651881572,6.52
1651881573,8.12
1651881574,6.82
1651881575,6.06
1651881576,6.38
1651881577,6.73
1651881578,7.60
1651881579,6.58
1651881580,6.66
1651881581,6.45
1651881582,6.35
1651881583,6.44
1651881584,6.33
1651881585,6.23
1651881586,6.46
1651881587,6.81
1651881588,6.92
1651881589,8.31
1651881590,7.53
1651881591,6.62
1651881592,9.16
1651881593,6.60
1651881594,6.65
1651881595,6.92
1651881596,6.36
1651881597,6.63
1651881598,6.53
1651881599,6.94
1651881600,6.88
1651881601,6.55
1651881602,7.02
1651881603,6.41
1651881604,6.38
1651881605,6.33
1651881606,7.05
1651881607,6.99
1651881608,6.32
1651881609,6.31
1651881610,6.53
1651881611,6.57
1651881612,6.63
1651881614,6.58
1651881615,6.11
1651881616,32.81
1651881617,7.33
1651881618,6.81
1651881619,6.70
1651881620,7.09
1651881621,6.55
1651881622,6.81
1651881623,6.64
1651881624,6.93
1651881625,6.19
1651881626,6.80
1651881627,6.16
1651881628,6.40
1651881629,6.66
1651881630,7.02
1651881631,6.87
1651881632,6.65
1651881633,6.60
1651881634,6.53
1651881635,6.46
1651881636,6.32
1651881637,6.43
1651881638,6.49
1651881639,6.31
1651881640,6.56
1651881641,7.07
1651881642,6.75
1651881643,6.55
1651881644,6.62
1651881645,6.26
1651881646,6.62
1651881647,6.57
1651881648,6.42
1651881649,6.38
1651881650,6.29
1651881651,6.49
1651881652,6.52
1651881653,6.77
1651881654,6.46
1651881655,6.48
1651881656,6.37
1651881657,7.00
1651881658,6.51
1651881659,6.75
1651881660,7.17
1651881661,6.47
1651881662,6.67
1651881663,6.47
1651881664,6.51
1651881665,9.93
1651881666,6.57
1651881667,6.35
1651881668,6.61
1651881669,6.39
1651881670,6.20
1651881671,6.46
1651881672,6.39
1651881673,6.64
1651881674,6.54
1651881675,6.80
1651881676,33.44
1651881677,6.61
1651881678,6.60
1651881679,6.32
1651881680,7.01
1651881681,6.79
1651881682,5.99
1651881683,6.90
1651881684,6.51
1651881685,6.58
1651881686,6.61
1651881687,6.56
1651881688,7.20
1651881689,6.86
1651881690,7.13
1651881691,6.78
1651881692,6.61
1651881693,6.33
1651881694,6.42
1651881695,6.55
1651881696,6.43
1651881697,6.67
1651881698,7.25
1651881699,6.33
1651881700,6.77
1651881701,7.35
1651881702,7.75
1651881703,7.09
1651881704,6.59
1651881705,6.72
1651881706,6.73
1651881707,5.93
1651881708,6.65
1651881709,6.38
1651881710,6.58
1651881711,6.19
1651881712,6.05
1651881713,6.44
1651881714,6.69
1651881715,6.61
1651881716,6.60
1651881717,6.28
1651881718,6.60
1651881719,6.50
1651881720,7.20
1651881721,6.36
1651881722,6.43
1651881723,6.24
1651881724,7.54
1651881725,6.69
1651881726,7.04
1651881727,6.82
1651881728,6.86
1651881729,6.62
1651881730,7.37
1651881731,6.84
1651881732,6.64
1651881733,6.27
1651881735,5.99
1651881736,6.27
1651881737,33.09
1651881738,10.89
1651881739,6.52
1651881740,6.94
1651881741,6.05
1651881742,6.87
1651881743,6.58
1651881744,6.86
1651881745,7.02
1651881746,6.93
1651881747,6.21
1651881748,6.29
1651881749,6.47
1651881750,6.84
1651881751,6.82
1651881752,6.95
1651881753,6.10
1651881754,6.15
1651881755,6.48
1651881756,6.16
1651881757,6.14
1651881758,6.34
1651881759,6.57
1651881760,6.02
1651881761,6.27
1651881762,7.14
1651881763,6.84
1651881764,6.62
1651881765,6.47
1651881766,6.61
1651881767,6.67
1651881768,7.14
1651881769,6.68
1651881770,6.27
1651881771,6.58
1651881772,6.87
1651881773,6.61
1651881774,6.76
1651881775,6.66
